sampno,perno,dayno,appdate,apptrips,app_activity_begin,app_activity_end,location_activity,acceleration_activity,removed_places,home_start,home_end
30006190,1,5,2018-03-24,4,0,0,1,1,0,1,1
30006190,1,6,2018-03-25,5,0,0,1,1,0,1,1
30006190,1,7,2018-03-26,1,0,0,1,1,1,1,1
30006190,2,2,2018-03-21,2,0,0,1,1,0,1,1
30006190,2,3,2018-03-22,3,0,0,1,1,0,1,1
30006190,2,4,2018-03-23,9,0,0,1,1,0,1,1
30006190,2,5,2018-03-24,5,0,0,1,1,1,1,1
30006190,2,6,2018-03-25,2,0,0,1,1,0,1,1
30006190,2,7,2018-03-26,5,0,0,1,1,0,1,1
30006228,1,2,2018-03-17,6,0,0,1,1,0,1,1
30006228,1,3,2018-03-18,5,0,0,1,1,0,1,1
30006228,1,4,2018-03-19,6,0,0,1,1,5,1,1
30006228,1,5,2018-03-20,5,0,0,1,1,1,1,1
30006228,1,6,2018-03-21,3,0,0,1,1,7,1,0
30006228,1,7,2018-03-22,2,0,1,1,1,5,0,0
30006255,2,2,2018-03-16,0,0,0,-9,-9,0,1,1
30006255,2,3,2018-03-17,2,0,0,-9,-9,0,1,1
30006255,2,4,2018-03-18,1,0,1,1,1,0,1,0
30006255,2,5,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30006255,2,6,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30006255,2,7,2018-03-21,-9,-9,-9,-9,-9,-9,-9,-9
30006366,1,2,2018-03-22,4,0,0,1,1,2,1,1
30006366,1,3,2018-03-23,4,0,0,1,1,3,1,1
30006366,1,4,2018-03-24,4,0,0,1,1,1,1,1
30006366,1,5,2018-03-25,0,0,0,1,1,0,1,1
30006366,1,6,2018-03-26,3,0,0,1,1,0,1,1
30006366,1,7,2018-03-27,4,0,0,1,1,0,1,1
30006408,1,2,2018-03-27,3,0,1,1,1,2,1,1
30006408,1,3,2018-03-28,-9,-9,-9,-9,-9,-9,-9,-9
30006408,1,4,2018-03-29,-9,-9,-9,-9,-9,-9,-9,-9
30006408,1,5,2018-03-30,-9,-9,-9,-9,-9,-9,-9,-9
30006408,1,6,2018-03-31,-9,-9,-9,-9,-9,-9,-9,-9
30006408,1,7,2018-04-01,-9,-9,-9,-9,-9,-9,-9,-9
30006468,1,2,2018-04-03,8,0,0,1,1,1,0,1
30006468,1,3,2018-04-04,-9,-9,-9,-9,-9,-9,-9,-9
30006468,1,4,2018-04-05,-9,-9,-9,-9,-9,-9,-9,-9
30006468,1,5,2018-04-06,-9,-9,-9,-9,-9,-9,-9,-9
30006468,1,6,2018-04-07,-9,-9,-9,-9,-9,-9,-9,-9
30006468,1,7,2018-04-08,-9,-9,-9,-9,-9,-9,-9,-9
30006537,1,2,2018-03-23,2,0,0,-9,-9,0,1,1
30006537,1,3,2018-03-24,-9,-9,-9,-9,-9,-9,-9,-9
30006537,1,4,2018-03-25,-9,-9,-9,-9,-9,-9,-9,-9
30006537,1,5,2018-03-26,-9,-9,-9,-9,-9,-9,-9,-9
30006537,1,6,2018-03-27,-9,-9,-9,-9,-9,-9,-9,-9
30006537,1,7,2018-03-28,-9,-9,-9,-9,-9,-9,-9,-9
30006886,1,2,2018-03-17,3,0,0,1,1,1,0,1
30006886,1,3,2018-03-18,5,0,0,1,1,0,1,0
30006886,1,4,2018-03-19,5,0,0,1,1,1,0,0
30006886,1,5,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30006886,1,6,2018-03-21,-9,-9,-9,-9,-9,-9,-9,-9
30006886,1,7,2018-03-22,-9,-9,-9,-9,-9,-9,-9,-9
30007142,1,2,2018-03-08,6,0,0,-9,-9,0,1,1
30007142,1,3,2018-03-09,-9,-9,-9,-9,-9,-9,-9,-9
30007142,1,4,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30007142,1,5,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30007142,1,6,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30007142,1,7,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30007142,2,2,2018-03-08,15,0,0,1,1,5,0,0
30007142,2,3,2018-03-09,16,0,0,1,1,5,0,1
30007142,2,4,2018-03-10,20,0,0,1,1,4,1,1
30007142,2,5,2018-03-11,7,0,0,1,1,2,0,0
30007142,2,6,2018-03-12,13,0,0,1,1,2,0,1
30007142,2,7,2018-03-13,7,0,1,1,1,3,1,1
30007142,3,2,2018-03-08,6,0,0,1,1,1,1,1
30007142,3,3,2018-03-09,4,0,0,1,1,1,1,0
30007142,3,4,2018-03-10,1,0,1,-9,1,0,0,0
30007142,3,5,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30007142,3,6,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30007142,3,7,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30007281,1,2,2018-03-17,0,0,0,-9,-9,0,1,1
30007281,1,3,2018-03-18,0,0,0,-9,-9,0,1,1
30007281,1,4,2018-03-19,3,1,1,-9,1,0,1,1
30007281,1,5,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30007281,1,6,2018-03-21,-9,-9,-9,-9,-9,-9,-9,-9
30007281,1,7,2018-03-22,-9,-9,-9,-9,-9,-9,-9,-9
30007447,1,2,2018-03-15,9,0,1,1,1,1,1,1
30007447,1,3,2018-03-16,-9,-9,-9,-9,-9,-9,-9,-9
30007447,1,4,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30007447,1,5,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30007447,1,6,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30007447,1,7,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30007447,2,2,2018-03-15,9,0,1,1,1,4,0,1
30007447,2,3,2018-03-16,-9,-9,-9,-9,-9,-9,-9,-9
30007447,2,4,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30007447,2,5,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30007447,2,6,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30007447,2,7,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30007462,1,2,2018-03-14,3,0,0,1,1,1,1,1
30007462,1,3,2018-03-15,-9,-9,-9,-9,-9,-9,-9,-9
30007462,1,4,2018-03-16,-9,-9,-9,-9,-9,-9,-9,-9
30007462,1,5,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30007462,1,6,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30007462,1,7,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30007530,1,2,2018-03-07,3,0,1,1,1,2,1,1
30007530,1,3,2018-03-08,-9,-9,-9,-9,-9,-9,-9,-9
30007530,1,4,2018-03-09,-9,-9,-9,-9,-9,-9,-9,-9
30007530,1,5,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30007530,1,6,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30007530,1,7,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30007584,1,2,2018-03-17,7,0,0,1,1,3,1,0
30007584,1,3,2018-03-18,9,0,0,1,1,6,1,0
30007584,1,4,2018-03-19,5,0,0,1,1,15,1,1
30007584,1,5,2018-03-20,4,0,0,1,1,9,1,1
30007584,1,6,2018-03-21,12,0,0,1,1,3,1,1
30007584,1,7,2018-03-22,4,0,0,1,1,4,1,0
30007584,2,2,2018-03-17,5,0,0,1,1,0,0,1
30007584,2,3,2018-03-18,4,0,0,1,1,3,1,1
30007584,2,4,2018-03-19,7,0,0,1,1,1,1,1
30007584,2,5,2018-03-20,4,0,0,1,1,2,1,1
30007584,2,6,2018-03-21,3,0,0,1,1,5,1,1
30007584,2,7,2018-03-22,7,0,0,1,1,2,1,0
30007686,1,2,2018-03-09,4,0,0,1,1,0,1,1
30007686,1,3,2018-03-10,8,0,0,1,1,1,1,1
30007686,1,4,2018-03-11,3,0,0,1,1,0,1,1
30007686,1,5,2018-03-12,4,0,0,1,1,0,1,1
30007686,1,6,2018-03-13,6,0,0,1,1,0,1,1
30007686,1,7,2018-03-14,5,0,0,1,1,1,1,1
30007777,1,2,2018-03-09,13,0,0,1,1,3,1,1
30007777,1,3,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30007777,1,4,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30007777,1,5,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30007777,1,6,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30007777,1,7,2018-03-14,-9,-9,-9,-9,-9,-9,-9,-9
30008173,1,2,2018-03-08,9,0,0,1,1,0,1,1
30008173,1,3,2018-03-09,8,0,0,1,1,3,1,1
30008173,1,4,2018-03-10,2,0,0,1,1,1,1,1
30008173,1,5,2018-03-11,5,0,0,1,1,0,1,1
30008173,1,6,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30008173,1,7,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30008173,2,2,2018-03-08,0,0,0,-9,-9,0,1,1
30008173,2,3,2018-03-09,9,0,1,1,1,2,1,1
30008173,2,4,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30008173,2,5,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30008173,2,6,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30008173,2,7,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30008281,1,2,2018-03-08,0,1,0,-9,-9,0,0,0
30008281,1,3,2018-03-09,0,0,0,-9,-9,0,0,0
30008281,1,4,2018-03-10,2,0,0,1,1,0,0,0
30008281,1,5,2018-03-11,1,0,1,1,1,2,0,1
30008281,1,6,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30008281,1,7,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30008318,1,2,2018-03-15,5,0,0,1,1,0,0,0
30008318,1,3,2018-03-16,0,0,0,-9,-9,0,0,0
30008318,1,4,2018-03-17,0,0,0,-9,-9,0,0,0
30008318,1,5,2018-03-18,0,0,0,-9,-9,0,0,0
30008318,1,6,2018-03-19,1,0,1,-9,1,0,0,0
30008318,1,7,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30008365,1,2,2018-03-09,7,0,0,1,1,3,0,0
30008365,1,3,2018-03-10,0,0,0,1,1,12,0,0
30008365,1,4,2018-03-11,13,0,1,1,1,5,0,1
30008365,1,5,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30008365,1,6,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30008365,1,7,2018-03-14,-9,-9,-9,-9,-9,-9,-9,-9
30008429,1,2,2018-03-26,0,0,0,-9,-9,1,1,1
30008429,1,3,2018-03-27,2,0,1,1,1,0,1,1
30008429,1,4,2018-03-28,-9,-9,-9,-9,-9,-9,-9,-9
30008429,1,5,2018-03-29,-9,-9,-9,-9,-9,-9,-9,-9
30008429,1,6,2018-03-30,-9,-9,-9,-9,-9,-9,-9,-9
30008429,1,7,2018-03-31,-9,-9,-9,-9,-9,-9,-9,-9
30008673,1,2,2018-03-17,5,0,0,1,1,0,1,1
30008673,1,3,2018-03-18,5,0,0,1,1,1,1,1
30008673,1,4,2018-03-19,2,0,0,1,1,2,1,1
30008673,1,5,2018-03-20,6,0,0,1,1,4,1,1
30008673,1,6,2018-03-21,1,0,1,1,1,2,1,0
30008673,1,7,2018-03-22,-9,-9,-9,-9,-9,-9,-9,-9
30008684,1,2,2018-03-22,5,1,0,1,1,0,0,1
30008684,1,3,2018-03-23,4,0,1,1,1,1,1,1
30008684,1,4,2018-03-24,-9,-9,-9,-9,-9,-9,-9,-9
30008684,1,5,2018-03-25,-9,-9,-9,-9,-9,-9,-9,-9
30008684,1,6,2018-03-26,-9,-9,-9,-9,-9,-9,-9,-9
30008684,1,7,2018-03-27,-9,-9,-9,-9,-9,-9,-9,-9
30008684,2,2,2018-03-22,0,1,0,-9,1,0,0,0
30008684,2,3,2018-03-23,-9,-9,-9,-9,-9,-9,-9,-9
30008684,2,4,2018-03-24,-9,-9,-9,-9,-9,-9,-9,-9
30008684,2,5,2018-03-25,-9,-9,-9,-9,-9,-9,-9,-9
30008684,2,6,2018-03-26,-9,-9,-9,-9,-9,-9,-9,-9
30008684,2,7,2018-03-27,-9,-9,-9,-9,-9,-9,-9,-9
30009087,1,2,2018-03-07,7,0,0,1,1,0,1,1
30009087,1,3,2018-03-08,6,0,0,1,1,0,1,1
30009087,1,4,2018-03-09,6,0,0,1,1,0,1,1
30009087,1,5,2018-03-10,0,0,0,-9,-9,0,1,1
30009087,1,6,2018-03-11,5,0,0,1,1,0,1,1
30009087,1,7,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30009233,1,2,2018-03-22,14,0,0,1,1,1,0,0
30009233,1,3,2018-03-23,5,0,0,1,1,0,0,0
30009233,1,4,2018-03-24,-9,-9,-9,-9,-9,-9,-9,-9
30009233,1,5,2018-03-25,-9,-9,-9,-9,-9,-9,-9,-9
30009233,1,6,2018-03-26,-9,-9,-9,-9,-9,-9,-9,-9
30009233,1,7,2018-03-27,-9,-9,-9,-9,-9,-9,-9,-9
30009851,1,2,2018-03-09,3,0,0,1,1,0,1,0
30009851,1,3,2018-03-10,14,0,0,1,1,9,0,0
30009851,1,4,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30009851,1,5,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30009851,1,6,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30009851,1,7,2018-03-14,-9,-9,-9,-9,-9,-9,-9,-9
30009874,1,2,2018-03-06,5,0,0,1,1,3,1,1
30009874,1,3,2018-03-07,0,0,1,-9,1,1,1,1
30009874,1,4,2018-03-08,-9,-9,-9,-9,-9,-9,-9,-9
30009874,1,5,2018-03-09,-9,-9,-9,-9,-9,-9,-9,-9
30009874,1,6,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30009874,1,7,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30009888,1,2,2018-03-15,2,0,0,1,1,0,1,0
30009888,1,3,2018-03-16,1,0,1,1,1,0,0,0
30009888,1,4,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30009888,1,5,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30009888,1,6,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30009888,1,7,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30009945,1,2,2018-03-20,2,0,0,1,1,0,1,1
30009945,1,3,2018-03-21,1,0,1,-9,1,0,0,0
30009945,1,4,2018-03-22,-9,-9,-9,-9,-9,-9,-9,-9
30009945,1,5,2018-03-23,-9,-9,-9,-9,-9,-9,-9,-9
30009945,1,6,2018-03-24,-9,-9,-9,-9,-9,-9,-9,-9
30009945,1,7,2018-03-25,-9,-9,-9,-9,-9,-9,-9,-9
30010174,1,2,2018-03-24,0,0,0,-9,-9,0,1,1
30010174,1,3,2018-03-25,4,0,0,1,1,0,1,1
30010174,1,4,2018-03-26,2,0,0,1,1,1,1,1
30010174,1,5,2018-03-27,4,0,0,1,1,0,1,1
30010174,1,6,2018-03-28,0,0,0,1,1,1,1,1
30010174,1,7,2018-03-29,4,0,0,1,1,1,1,1
30010414,1,2,2018-03-21,0,0,0,1,1,1,1,1
30010414,1,3,2018-03-22,0,0,0,-9,-9,0,1,1
30010414,1,4,2018-03-23,0,0,0,-9,-9,0,1,1
30010414,1,5,2018-03-24,0,0,0,-9,-9,0,1,1
30010414,1,6,2018-03-25,4,0,0,1,1,1,1,1
30010414,1,7,2018-03-26,8,0,0,1,1,3,1,1
30010468,1,2,2018-03-06,4,0,1,1,1,1,1,1
30010468,1,3,2018-03-07,-9,-9,-9,-9,-9,-9,-9,-9
30010468,1,4,2018-03-08,-9,-9,-9,-9,-9,-9,-9,-9
30010468,1,5,2018-03-09,-9,-9,-9,-9,-9,-9,-9,-9
30010468,1,6,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30010468,1,7,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30010699,1,2,2018-03-10,0,0,0,-9,1,0,1,1
30010699,1,3,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30010699,1,4,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30010699,1,5,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30010699,1,6,2018-03-14,-9,-9,-9,-9,-9,-9,-9,-9
30010699,1,7,2018-03-15,-9,-9,-9,-9,-9,-9,-9,-9
30010717,1,2,2018-04-11,0,0,0,-9,-9,0,0,0
30010717,1,3,2018-04-12,11,0,1,1,1,3,0,0
30010717,1,4,2018-04-13,-9,-9,-9,-9,-9,-9,-9,-9
30010717,1,5,2018-04-14,-9,-9,-9,-9,-9,-9,-9,-9
30010717,1,6,2018-04-15,-9,-9,-9,-9,-9,-9,-9,-9
30010717,1,7,2018-04-16,-9,-9,-9,-9,-9,-9,-9,-9
30010763,1,2,2018-03-08,1,0,1,1,1,0,0,0
30010763,1,3,2018-03-09,-9,-9,-9,-9,-9,-9,-9,-9
30010763,1,4,2018-03-10,-9,-9,-9,-9,-9,-9,-9,-9
30010763,1,5,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30010763,1,6,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30010763,1,7,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30010933,1,2,2018-03-16,9,0,0,1,1,18,1,1
30010933,1,3,2018-03-17,4,0,0,1,1,2,1,1
30010933,1,4,2018-03-18,0,0,0,-9,-9,0,1,1
30010933,1,5,2018-03-19,11,0,0,1,1,8,1,1
30010933,1,6,2018-03-20,7,0,0,1,1,15,1,1
30010933,1,7,2018-03-21,2,0,1,1,1,7,1,1
30010997,1,2,2018-03-27,1,0,0,-9,-9,0,0,1
30010997,1,3,2018-03-28,4,0,0,1,1,0,1,1
30010997,1,4,2018-03-29,2,0,1,1,1,0,1,0
30010997,1,5,2018-03-30,-9,-9,-9,-9,-9,-9,-9,-9
30010997,1,6,2018-03-31,-9,-9,-9,-9,-9,-9,-9,-9
30010997,1,7,2018-04-01,-9,-9,-9,-9,-9,-9,-9,-9
30010997,2,2,2018-03-27,0,0,0,-9,-9,0,1,1
30010997,2,3,2018-03-28,10,0,0,1,1,0,1,1
30010997,2,4,2018-03-29,8,0,1,1,1,0,1,1
30010997,2,5,2018-03-30,-9,-9,-9,-9,-9,-9,-9,-9
30010997,2,6,2018-03-31,-9,-9,-9,-9,-9,-9,-9,-9
30010997,2,7,2018-04-01,-9,-9,-9,-9,-9,-9,-9,-9
30011071,1,2,2018-03-13,1,0,1,1,1,1,1,0
30011071,1,3,2018-03-14,-9,-9,-9,-9,-9,-9,-9,-9
30011071,1,4,2018-03-15,-9,-9,-9,-9,-9,-9,-9,-9
30011071,1,5,2018-03-16,-9,-9,-9,-9,-9,-9,-9,-9
30011071,1,6,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30011071,1,7,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30011078,1,2,2018-03-09,3,0,0,1,1,0,1,1
30011078,1,3,2018-03-10,2,0,0,1,1,0,1,1
30011078,1,4,2018-03-11,-9,-9,-9,-9,-9,-9,-9,-9
30011078,1,5,2018-03-12,-9,-9,-9,-9,-9,-9,-9,-9
30011078,1,6,2018-03-13,-9,-9,-9,-9,-9,-9,-9,-9
30011078,1,7,2018-03-14,-9,-9,-9,-9,-9,-9,-9,-9
30011122,1,2,2018-03-16,5,0,0,1,1,0,0,1
30011122,1,3,2018-03-17,0,0,0,1,1,3,1,1
30011122,1,4,2018-03-18,6,0,0,1,1,0,1,1
30011122,1,5,2018-03-19,0,0,0,-9,-9,0,1,1
30011122,1,6,2018-03-20,0,0,0,-9,-9,0,1,1
30011122,1,7,2018-03-21,0,0,1,-9,1,1,1,1
30011518,2,2,2018-03-16,0,0,0,-9,-9,0,1,1
30011518,2,3,2018-03-17,3,0,0,1,1,2,1,1
30011518,2,4,2018-03-18,2,0,0,1,1,0,1,1
30011518,2,5,2018-03-19,3,0,0,1,1,2,1,1
30011518,2,6,2018-03-20,1,0,0,1,1,0,1,1
30011518,2,7,2018-03-21,4,0,1,1,1,0,1,0
30011753,1,2,2018-03-13,11,0,0,1,1,3,0,0
30011753,1,3,2018-03-14,6,0,0,1,1,0,0,1
30011753,1,4,2018-03-15,2,0,0,1,1,0,1,1
30011753,1,5,2018-03-16,6,0,0,1,1,9,1,0
30011753,1,6,2018-03-17,10,0,0,1,1,3,0,0
30011753,1,7,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30011844,1,2,2018-03-13,2,0,0,1,1,0,1,1
30011844,1,3,2018-03-14,3,0,0,1,1,0,1,0
30011844,1,4,2018-03-15,2,0,0,1,1,0,0,1
30011844,1,5,2018-03-16,1,0,0,1,1,1,1,0
30011844,1,6,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30011844,1,7,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30011911,1,2,2018-03-14,3,0,0,1,1,3,1,1
30011911,1,3,2018-03-15,15,0,1,1,1,4,1,0
30011911,1,4,2018-03-16,-9,-9,-9,-9,-9,-9,-9,-9
30011911,1,5,2018-03-17,-9,-9,-9,-9,-9,-9,-9,-9
30011911,1,6,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30011911,1,7,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30011962,1,2,2018-03-24,2,0,1,1,1,2,1,0
30011962,1,3,2018-03-25,-9,-9,-9,-9,-9,-9,-9,-9
30011962,1,4,2018-03-26,-9,-9,-9,-9,-9,-9,-9,-9
30011962,1,5,2018-03-27,-9,-9,-9,-9,-9,-9,-9,-9
30011962,1,6,2018-03-28,-9,-9,-9,-9,-9,-9,-9,-9
30011962,1,7,2018-03-29,-9,-9,-9,-9,-9,-9,-9,-9
30011985,1,2,2018-04-10,3,0,0,1,1,0,1,1
30011985,1,3,2018-04-11,2,0,0,1,1,0,1,1
30011985,1,4,2018-04-12,4,0,0,1,1,1,1,1
30011985,1,5,2018-04-13,5,0,0,1,1,0,1,1
30011985,1,6,2018-04-14,5,0,0,1,1,0,0,1
30011985,1,7,2018-04-15,1,0,0,1,1,0,0,1
30011985,2,2,2018-04-10,10,0,0,1,1,1,1,1
30011985,2,3,2018-04-11,9,0,1,1,1,1,1,1
30011985,2,4,2018-04-12,-9,-9,-9,-9,-9,-9,-9,-9
30011985,2,5,2018-04-13,-9,-9,-9,-9,-9,-9,-9,-9
30011985,2,6,2018-04-14,-9,-9,-9,-9,-9,-9,-9,-9
30011985,2,7,2018-04-15,-9,-9,-9,-9,-9,-9,-9,-9
30011987,1,2,2018-04-16,3,0,0,1,1,0,1,0
30011987,1,3,2018-04-17,2,0,1,1,1,0,0,1
30011987,1,4,2018-04-18,-9,-9,-9,-9,-9,-9,-9,-9
30011987,1,5,2018-04-19,-9,-9,-9,-9,-9,-9,-9,-9
30011987,1,6,2018-04-20,-9,-9,-9,-9,-9,-9,-9,-9
30011987,1,7,2018-04-21,-9,-9,-9,-9,-9,-9,-9,-9
30011987,2,2,2018-04-16,3,0,0,1,1,0,1,0
30011987,2,3,2018-04-17,2,0,0,1,1,0,0,1
30011987,2,4,2018-04-18,0,0,0,-9,-9,0,1,1
30011987,2,5,2018-04-19,-9,-9,-9,-9,-9,-9,-9,-9
30011987,2,6,2018-04-20,-9,-9,-9,-9,-9,-9,-9,-9
30011987,2,7,2018-04-21,-9,-9,-9,-9,-9,-9,-9,-9
30012018,1,2,2018-03-17,12,0,1,1,1,3,1,0
30012018,1,3,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30012018,1,4,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30012018,1,5,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30012018,1,6,2018-03-21,-9,-9,-9,-9,-9,-9,-9,-9
30012018,1,7,2018-03-22,-9,-9,-9,-9,-9,-9,-9,-9
30012018,3,2,2018-03-17,0,1,1,1,1,2,1,1
30012018,3,3,2018-03-18,-9,-9,-9,-9,-9,-9,-9,-9
30012018,3,4,2018-03-19,-9,-9,-9,-9,-9,-9,-9,-9
30012018,3,5,2018-03-20,-9,-9,-9,-9,-9,-9,-9,-9
30012018,3,6,2018-03-21,-9,-9,-9,-9,-9,-9,-9,-9
30012018,3,7,2018-03-22,-9,-9,-9,-9,-9,-9,-9,-9
30012116,1,2,2018-03-10,3,0,0,1,1,0,1,1
30012116,1,3,2018-03-11,4,0,0,1,1,0,1,1
30012116,1,4,2018-03-12,5,0,0,1,1,2,1,1
30012116,1,5,2018-03-13,7,0,0,1,1,2,1,1
30012116,1,6,2018-03-14,1,0,1,1,1,1,1,0
30012116,1,7,2018-03-15,-9,-9,-9,-9,-9,-9,-9,-9
30012116,2,2,2018-03-10,4,0,0,1,1,0,0,1
30012116,2,3,2018-03-11,8,0,0,1,1,2,1,1
30012116,2,4,2018-03-12,8,0,0,1,1,0,1,1
30012116,2,5,2018-03-13,4,0,0,1,1,1,1,1
30012116,2,6,2018-03-14,6,0,0,1,1,0,1,1
30012116,2,7,2018-03-15,7,0,0,1,1,3,1,1
30012412,1,2,2018-03-08,0,0,0,-9,-9,0,1,1
30012412,1,3,2018-03-09,4,0,0,1,1,0,1,1
30012412,1,4,2018-03-10,4,0,0,1,1,0,1,1
30012412,1,5,2018-03-11,4,0,0,1,1,0,1,1
30012412,1,6,2018-03-12,6,0,0,1,1,0,1,1
30012412,1,7,2018-03-13,2,0,0,1,1,0,1,1
70000026,1,2,2018-09-07,6,0,0,1,1,0,1,1
70000026,1,3,2018-09-08,10,0,0,1,1,2,1,1
70000026,1,4,2018-09-09,0,0,0,1,1,0,1,1
70000026,1,5,2018-09-10,2,0,0,1,1,2,1,1
70000026,1,6,2018-09-11,8,0,0,1,1,0,1,1
70000026,1,7,2018-09-12,4,0,0,1,1,0,1,1
70000026,2,2,2018-09-07,6,0,0,1,1,2,1,1
70000026,2,3,2018-09-08,5,0,0,1,1,1,1,1
70000026,2,4,2018-09-09,5,0,0,1,1,5,1,1
70000026,2,5,2018-09-10,6,0,0,1,1,3,1,1
70000026,2,6,2018-09-11,7,0,0,1,1,4,1,1
70000026,2,7,2018-09-12,4,0,1,1,1,0,1,1
70000039,1,2,2018-09-05,2,0,0,1,1,1,1,1
70000039,1,3,2018-09-06,3,0,0,1,1,3,1,1
70000039,1,4,2018-09-07,2,0,0,1,1,3,1,0
70000039,1,5,2018-09-08,-9,-9,-9,-9,-9,-9,-9,-9
70000039,1,6,2018-09-09,-9,-9,-9,-9,-9,-9,-9,-9
70000039,1,7,2018-09-10,-9,-9,-9,-9,-9,-9,-9,-9
70000039,2,2,2018-09-05,2,0,0,1,1,2,1,1
70000039,2,3,2018-09-06,2,0,1,1,1,0,1,1
70000039,2,4,2018-09-07,-9,-9,-9,-9,-9,-9,-9,-9
70000039,2,5,2018-09-08,-9,-9,-9,-9,-9,-9,-9,-9
70000039,2,6,2018-09-09,-9,-9,-9,-9,-9,-9,-9,-9
70000039,2,7,2018-09-10,-9,-9,-9,-9,-9,-9,-9,-9
70000048,1,2,2018-09-08,14,0,0,1,1,12,1,1
70000048,1,3,2018-09-09,3,0,0,1,1,2,1,1
70000048,1,4,2018-09-10,1,0,0,1,1,0,1,1
70000048,1,5,2018-09-11,10,0,0,1,1,4,1,1
70000048,1,6,2018-09-12,14,0,0,1,1,7,1,1
70000048,1,7,2018-09-13,14,0,1,1,1,2,1,1
70000054,1,2,2018-09-08,3,0,0,1,1,1,1,1
70000054,1,3,2018-09-09,0,0,0,-9,-9,0,1,1
