sampno,perno,placeno,transitno,latitude,longitude,mode,agency_name,line_name,line_short_name,departure_stop_name,arrival_stop_name,imputed
30003805,1,2,2,41.809389,-87.618907,SUBWAY,Chicago Transit Authority,GREEN LINE,GREEN,47TH-SOUTH ELEVATED,CLARK/LAKE,2
30003805,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30003805,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30003805,1,3,2,41.880861,-87.624391,BUS,Chicago Transit Authority,COTTAGE GROVE,4,MICHIGAN & MONROE,COTTAGE GROVE & 47TH,2
30003805,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30003980,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30003980,1,2,2,41.910739,-87.648915,SUBWAY,Chicago Transit Authority,RED LINE,-9,NORTH/CLYBOURN,ARGYLE,0
30003980,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004060,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30004060,2,2,2,41.891886,-87.617766,BUS,Chicago Transit Authority,CHICAGO,66,N MCCLURG CT & GRAND,CHICAGO & LA SALLE,2
30004060,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30004077,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004077,1,2,2,41.966439,-87.678834,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,DAMEN-RAVENSWOOD,HAROLD WASHINGTON LIBRARY - STATE/VANBUREN,2
30004077,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004077,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004077,1,3,2,41.876933,-87.629314,BUS,Chicago Transit Authority,CLARK,22,VAN BUREN & DEARBORN,US 41 / FOSTER & CLARK,2
30004077,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,1,2,2,41.932688,-87.653177,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,DIVERSEY,QUINCY/WELLS,2
30004145,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,1,5,2,41.880728,-87.629385,BUS,Chicago Transit Authority,BROADWAY,36,DEARBORN & MONROE,CLARK & DIVERSEY PKWY,2
30004145,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,2,2,2,41.932759,-87.649076,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & DIVERSEY PKWY,HALSTED & FULTON,2
30004145,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004145,2,3,2,41.886841,-87.647504,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & FULTON,HALSTED & DIVERSEY PKWY,2
30004145,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004282,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004282,1,2,2,41.893078,-87.745659,BUS,Chicago Transit Authority,CICERO,54,CICERO & HURON,CICERO & LE MOYNE,0
30004282,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004282,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30004282,1,3,2,41.909317,-87.746254,BUS,Chicago Transit Authority,CICERO,54,CICERO & NORTH AVE,CICERO & HURON,1
30004282,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30004407,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30004407,2,2,2,41.965996,-87.708824,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,KEDZIE,MONTROSE,1
30004407,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30004407,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004407,2,3,2,41.961847,-87.675224,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,MONTROSE-RAVENSWOOD,ARMITAGE,2
30004407,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004407,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004407,2,4,2,41.910671,-87.660172,BUS,Chicago Transit Authority,NORTH,72,NORTH AVE & THROOP,NORTH AVE & CLYBOURN/HALSTED,0
30004407,2,4,3,41.910739,-87.648915,SUBWAY,Chicago Transit Authority,RED LINE,-9,NORTH/CLYBOURN,BELMONT,0
30004407,2,4,4,41.939751,-87.653381,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,BELMONT,KEDZIE,0
30004407,2,4,5,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30004480,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30004480,1,3,2,41.924947,-87.81486,HEAVY_RAIL,Metra,MILWAUKEE WEST,2208,ELMWOOD PARK,UNION STATION,2
30004480,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30004480,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30004480,1,5,2,41.882195,-87.633781,SUBWAY,Chicago Transit Authority,PINK LINE,-9,WASHINGTON/WELLS,CLINTON,1
30004480,1,5,3,41.885677,-87.641785,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,CLINTON,HARLEM/LAKE,1
30004480,1,5,4,41.887522,-87.804952,BUS,PACE,WEST NORTH AVENUE,318,HARLEM/LAKE CTA (AT SOUTH BLVD),8311 W NORTH AVE,1
30004480,1,5,5,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30005156,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005156,1,6,2,41.910049,-87.677963,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,DAMEN,CLARK/LAKE,0
30005156,1,6,3,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,1
30005177,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,2,2,41.750565,-87.653984,BUS,Chicago Transit Authority,79TH,79,79TH STREET & RACINE,79TH STREET & WESTERN TERMINAL,0
30005177,1,2,3,41.750732,-87.682632,BUS,Chicago Transit Authority,WESTERN,49,79TH / WESTERN BUS TERMINAL,WESTERN & TAYLOR,0
30005177,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,3,2,41.871664,-87.666579,BUS,Chicago Transit Authority,ASHLAND,9,ASHLAND,ASHLAND & 79TH,2
30005177,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,4,2,41.744911,-87.653511,BUS,Chicago Transit Authority,WALLACE-RACINE,44,RACINE & 82ND STREET,47TH STREET & MORGAN,0
30005177,1,4,3,41.808746,-87.650536,BUS,Chicago Transit Authority,47TH,47,47TH STREET & MORGAN,47TH STREET & DREXEL,0
30005177,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005177,1,5,2,41.809597,-87.604431,BUS,Chicago Transit Authority,47TH,47,DREXEL & 47TH,HALSTED & 47TH,2
30005177,1,5,3,41.808864,-87.645546,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & 47TH,HALSTED & 79TH,2
30005177,1,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005783,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005783,1,2,2,42.008362,-87.665909,SUBWAY,Chicago Transit Authority,RED LINE,-9,MORSE,CHICAGO,0
30005783,1,2,3,41.89674,-87.628021,BUS,Chicago Transit Authority,CHICAGO,66,CHICAGO & STATE,CHICAGO & ELIZABETH,0
30005783,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005783,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005783,1,4,2,41.896044,-87.664146,BUS,Chicago Transit Authority,CHICAGO,66,CHICAGO & BISHOP,CHICAGO & STATE,0
30005783,1,4,3,41.896671,-87.628174,SUBWAY,Chicago Transit Authority,RED LINE,-9,CHICAGO,MORSE,0
30005783,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005910,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,2
30005910,1,2,2,41.925059,-87.652872,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,FULLERTON,CLARK/LAKE,2
30005910,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005910,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005910,1,5,2,41.885778,-87.631032,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,CLARK/LAKE,FULLERTON,2
30005910,1,5,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,2
30005922,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,1,2,2,41.854519,-87.675972,SUBWAY,Chicago Transit Authority,PINK LINE,-9,DAMEN,CLARK/LAKE,0
30005922,1,2,3,41.885752,-87.631555,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,CLARK/LAKE,ROSEMONT,0
30005922,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,1,4,2,41.983505,-87.85939,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,ROSEMONT,WASHINGTON,0
30005922,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,1,5,2,41.885305,-87.627978,SUBWAY,Chicago Transit Authority,RED LINE,RED,LAKE/STATE,CLARK/DIVISION,2
30005922,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005922,1,6,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,1
30005922,1,6,2,41.903919,-87.631409,SUBWAY,Chicago Transit Authority,RED LINE,-9,CLARK/DIVISION,JACKSON,0
30005922,1,6,3,41.876922,-87.628452,SUBWAY,Chicago Transit Authority,PINK LINE,-9,HAROLD WASHINGTON LIBRARY-STATE/VAN BUREN,DAMEN,0
30005922,1,6,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,2,2,2,41.854519,-87.675972,SUBWAY,Chicago Transit Authority,PINK LINE,-9,DAMEN,CLARK/LAKE,0
30005922,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,2,3,2,41.882694,-87.633781,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,WASHINGTON/WELLS,STATE/LAKE,0
30005922,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30005922,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005922,2,4,2,41.885305,-87.627978,SUBWAY,Chicago Transit Authority,RED LINE,RED,LAKE/STATE,CLARK/DIVISION,2
30005922,2,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005922,2,5,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,1
30005922,2,5,2,41.903919,-87.631409,SUBWAY,Chicago Transit Authority,RED LINE,-9,CLARK/DIVISION,JACKSON,0
30005922,2,5,3,41.876922,-87.628452,SUBWAY,Chicago Transit Authority,PINK LINE,-9,HAROLD WASHINGTON LIBRARY-STATE/VAN BUREN,DAMEN,0
30005922,2,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30005931,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005931,1,2,2,41.866259,-87.719587,BUS,Chicago Transit Authority,ROOSEVELT,12,ROOSEVELT & INDEPENDENCE,WESTERN & ROOSEVELT,2
30005931,1,2,3,41.866647,-87.686055,BUS,Chicago Transit Authority,WESTERN,49,WESTERN & ROOSEVELT,CERMAK & WESTERN,2
30005931,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005931,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30005931,1,3,2,41.844827,-87.685456,BUS,Chicago Transit Authority,WESTERN,49,WESTERN & BLUE ISLAND,WESTERN & ROOSEVELT,2
30005931,1,3,3,41.866647,-87.686055,BUS,Chicago Transit Authority,ROOSEVELT,12,WESTERN & ROOSEVELT,INDEPENDENCE & ROOSEVELT,2
30005931,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30006014,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006014,1,5,2,41.867405,-87.626587,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,ROOSEVELT,HAROLD WASHINGTON LIBRARY-STATE/VAN BUREN,0
30006014,1,5,3,41.876922,-87.628452,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,HAROLD WASHINGTON LIBRARY-STATE/VAN BUREN,MERCHANDISE MART,0
30006014,1,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006014,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006014,1,6,2,41.879505,-87.626038,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,ADAMS/WABASH,ROOSEVELT STATION,1
30006014,1,6,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30006139,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006139,1,2,2,41.867405,-87.626587,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,ROOSEVELT,MIDWAY,0
30006139,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006228,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006228,1,2,2,41.962575,-87.727975,BUS,Chicago Transit Authority,PULASKI,53,PULASKI & SUNNYSIDE,IRVING PARK BLUE LINE STATION,0
30006228,1,2,3,41.9525,-87.729722,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,UP-NW,IRVING PARK,DES PLAINES,0
30006228,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006228,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006228,1,3,2,42.040833,-87.886667,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,UP-NW,DES PLAINES,JEFFERSON PARK,0
30006228,1,3,3,41.969849,-87.761848,BUS,Chicago Transit Authority,LAWRENCE,81,JEFFERSON PARK TRANSIT CENTER,LAWRENCE & KILPATRICK,0
30006228,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006408,2,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
30006408,2,2,2,42.034965,-87.785178,HEAVY_RAIL,Metra,MILWAUKEE NORTH,MD-N,MORTON GROVE,CHICAGO UNION STATION,1
30006408,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30006408,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30006408,2,3,2,41.882271,-87.640461,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,645,OGILVIE TRANSPORTATION CENTER,JEFFERSON PARK,2
30006408,2,3,3,41.968694,-87.761508,BUS,PACE,MILWAUKEE AVENUE,270,MILWAUKEE & HIGGINS,IL 21 / MILWAUKEE & US 14 / DEMPSTER,2
30006408,2,3,4,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
30006519,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006519,1,2,2,41.886867,-87.804065,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,HARLEM/LAKE,CLARK/LAKE,0
30006519,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006519,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006519,1,5,2,41.885752,-87.631555,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,CLARK/LAKE,HARLEM/LAKE,0
30006519,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006537,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006537,1,2,2,41.940014,-87.649328,BUS,Chicago Transit Authority,BELMONT,77,BELMONT & HALSTED,KIMBALL & BELMONT,2
30006537,1,2,3,41.939321,-87.712535,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,BELMONT-O'HARE,ROSEMONT,2
30006537,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006537,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006537,1,3,2,41.983596,-87.859513,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,ROSEMONT,BELMONT-O'HARE,2
30006537,1,3,3,41.939296,-87.712485,BUS,Chicago Transit Authority,BELMONT,77,KIMBALL & BELMONT,BROADWAY & BELMONT,2
30006537,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30006537,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30006537,2,2,2,41.943146,-87.640503,BUS,Chicago Transit Authority,CLARENDON/LASALLE EXPRESS,135,LAKE SHORE & ROSCOE,LASALLE & WACKER/LAKE,1
30006537,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30006537,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30006537,2,3,2,41.886389,-87.632284,BUS,Chicago Transit Authority,CLARENDON/LASALLE EXPRESS,135,LASALLE & WACKER/LAKE,LAKE SHORE & ROSCOE,1
30006537,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007131,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007131,1,3,2,41.878723,-87.633743,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,QUINCY,FULLERTON,1
30007131,1,3,3,41.925053,-87.652863,SUBWAY,Chicago Transit Authority,RED LINE,-9,FULLERTON,ARGYLE,1
30007131,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007142,4,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007142,4,2,2,41.925514,-87.649673,BUS,Chicago Transit Authority,FULLERTON,74,FULLERTON & HALSTED,FULLERTON & ASHLAND,1
30007142,4,2,3,41.925297,-87.668297,BUS,Chicago Transit Authority,ASHLAND,9,ASHLAND & FULLERTON,ASHLAND & ADAMS,1
30007142,4,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007281,1,2,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
30007281,1,2,2,41.763775,-87.629776,BUS,Chicago Transit Authority,WENTWORTH,24,WENTWORTH & 72ND STREET,87TH STREET & HOLLAND,0
30007281,1,2,3,41.73592,-87.632805,BUS,Chicago Transit Authority,87TH,87,87TH STREET & HOLLAND,87TH STREET & KING DRIVE,0
30007281,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007281,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007281,1,3,2,41.736572,-87.614433,BUS,Chicago Transit Authority,87TH,87,87TH STREET & KING DRIVE,87TH STREET & NORMAL,0
30007281,1,3,3,41.736012,-87.636509,BUS,Chicago Transit Authority,WENTWORTH,24,87TH STREET & NORMAL,WENTWORTH & 72ND STREET,0
30007281,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007326,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007326,2,2,2,41.893444,-87.620575,BUS,Chicago Transit Authority,STREETERVILLE/TAYLOR,157,ONTARIO & FAIRBANKS,CLINTON & TAYLOR,0
30007326,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007326,2,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007326,2,5,2,41.869728,-87.640787,BUS,Chicago Transit Authority,STREETERVILLE/TAYLOR,157,CLINTON & W TAYLOR,COLUMBUS DR & OHIO,2
30007326,2,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30007447,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007447,1,2,2,41.766488,-88.098929,BUS,PACE,GREEN TRAILS-STEEPLE RUN,827,COLLEGE,MAIN,2
30007447,1,2,3,41.797967,-88.071986,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,1240,LISLE,UNION STATION,2
30007447,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007447,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007447,1,6,2,41.877478,-87.639137,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,1295,UNION STATION,NAPERVILLE,2
30007447,1,6,3,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,2
30007532,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007532,1,2,2,41.83846,-87.617346,BUS,Chicago Transit Authority,KING DRIVE,3,MARTIN LUTHER KING DR & 31ST,MARTIN LUTHER KING DR & 47TH,2
30007532,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007532,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007532,1,3,2,41.811382,-87.616547,BUS,Chicago Transit Authority,KING DRIVE,3,KING DRIVE & 46TH STREET,KING DRIVE & 32ND STREET,1
30007532,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30007777,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,2
30007777,1,2,2,41.778092,-88.208691,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,1252,ROUTE 59,UNION STATION,2
30007777,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007777,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30007777,1,4,2,41.896474,-87.643008,BUS,Chicago Transit Authority,CHICAGO,66,CHICAGO & LARABEE,CHICAGO & LA SALLE,2
30007777,1,4,3,41.896631,-87.632732,BUS,Chicago Transit Authority,LASALLE,156,CHICAGO & LA SALLE,CANAL & JACKSON,2
30007777,1,4,4,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
30008173,1,2,1,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,2
30008173,1,2,2,41.886491,-88.018688,HEAVY_RAIL,Metra,UNION PACIFIC WEST,10,LOMBARD,OGILVIE TRANSPORTATION CENTER,2
30008173,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30008173,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30008173,1,5,2,41.883156,-87.640492,HEAVY_RAIL,Metra,UNION PACIFIC WEST,UP-W,OGILVIE TRANSPORTATION CENTER,LOMBARD STATION,1
30008173,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30008190,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30008190,1,2,2,41.879584,-87.624416,BUS,PACE,CANTERBURY TO EAST LOOP,850,MICHIGAN & ADAMS,IL 53 / BOLINGBROOK DR & ROCKHURST,2
30008190,1,2,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
30009239,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30009239,1,2,2,41.918797,-87.634636,BUS,Chicago Transit Authority,SHERIDAN,151,STOCKTON & ARMITAGE,MICHIGAN & SUPERIOR,1
30009239,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30009239,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30009239,1,3,2,41.894722,-87.624071,BUS,Chicago Transit Authority,SHERIDAN,151,MICHIGAN & HURON,STOCKTON & ARMITAGE,1
30009239,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30009239,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30009239,1,4,2,41.918503,-87.636181,BUS,Chicago Transit Authority,ARMITAGE,73,CLARK & ARMITAGE,ARMITAGE & HALSTED,2
30009239,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30009851,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30009851,1,2,2,42.095299,-88.009192,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,UP-NW,ARLINGTON PARK,OGILVIE TRANSPORTATION CENTER,1
30009851,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
30010281,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010281,1,2,2,41.895959,-87.677048,BUS,Chicago Transit Authority,CHICAGO,66,CHICAGO & DAMEN,FAIRBANKS CT & E ERIE,2
30010281,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010281,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010281,1,3,2,41.891861,-87.62001,BUS,Chicago Transit Authority,CHICAGO,66,GRAND & FAIRBANKS/COLUMBUS,CHICAGO & DAMEN,0
30010281,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010334,2,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
30010334,2,2,2,41.78475,-88.183133,BUS,PACE,BROOKDALE - NAPERVILLE ME,682,RAYMOND DR,US 34 / OGDEN & WASHINGTON,2
30010334,2,2,3,41.779795,-88.145612,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,1252,NAPERVILLE,UNION STATION,2
30010334,2,2,4,41.878066,-87.639555,BUS,Chicago Transit Authority,UNION/WACKER EXPRESS,121,CANAL & JACKSON,LOWER MICHIGAN & HUBBARD LL,2
30010334,2,2,5,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30010334,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
30010334,2,3,2,41.890971,-87.624201,BUS,Chicago Transit Authority,STREETERVILLE/TAYLOR,157,MICHIGAN & UPPER ILLINOIS,CLINTON & JACKSON,2
30010334,2,3,3,41.877478,-87.639137,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,1259,UNION STATION,NAPERVILLE,2
30010334,2,3,4,41.785741,-88.147329,BUS,PACE,WARRENVILLE-NAPERVILLE ME,676,US 34 / OGDEN & WASHINGTON,US 34 / OGDEN & ROYAL GEORGE DR / BAUER,2
30010334,2,3,5,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,2
30010739,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010739,1,2,2,42.206596,-87.811464,BUS,PACE,HIGHLAND PARK - HIGHWOOD,472,WASHINGTON/SHERIDAN,LAUREL AVE & 1ST ST,0
30010739,1,2,3,42.18403,-87.799904,BUS,PACE,GREEN BAY ROAD,213,LAUREL AVE & 2ND ST,CHURCH / MAPLE,0
30010739,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010739,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010739,1,3,2,42.047799,-87.684729,HEAVY_RAIL,Metra,UNION PACIFIC NORTH,329,"DAVIS ST., EVANSTON",HIGHWOOD,2
30010739,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
30010974,1,2,1,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
30010974,1,2,2,42.095486,-88.009134,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,624,ARLINGTON PARK,OGILVIE TRANSPORTATION CENTER,2
30010974,1,2,3,41.881882,-87.639694,BUS,Chicago Transit Authority,BLUE ISLAND/26TH,60,MADISON & CANAL,LOWER RANDOLPH,2
30010974,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
